parcel_id,lnd_street_frontage,lnd_depth,lnd_site_index,lnd_pricing_code,lnd_assess_val,lnd_line_num,lnd_bldg_num,lnd_occ_desc,lnd_occ_code,lnd_type
74-3-322,,,,,40000.00,1,1,CONDO-Vac,,
74-3-323,,,,,40000.00,1,1,CONDO-Vac,,
74-3-324,,,,,40000.00,1,1,CONDO-Vac,,
74-3-330,,,,,0.00,1,1,CONDO MSTR,,
74-3-331,,,,,40000.00,1,1,CONDO-Vac,,
74-3-332,,,,,40000.00,1,1,CONDO-Vac,,
74-3-333,,,,,40000.00,1,1,CONDO-Vac,,
74-3-334,,,,,40000.00,1,1,CONDO-Vac,,
74-3-340,,,,,0.00,1,1,CONDO MSTR,,
74-3-341,,,,,40000.00,1,1,CONDO-Vac,,
74-3-342,,,,,40000.00,1,1,CONDO-Vac,,
74-3-343,,,,,40000.00,1,1,CONDO-Vac,,
74-3-344,,,,,40000.00,1,1,CONDO-Vac,,
74-3-345,,,,,40000.00,1,1,CONDO-Vac,,
74-3-346,,,,,40000.00,1,1,CONDO-Vac,,
74-3-350,,,,,0.00,1,1,CONDO MSTR,,
74-3-351,,,,,40000.00,1,1,CONDO-Vac,,
74-3-352,,,,,40000.00,1,1,CONDO-Vac,,
74-3-353,,,,,40000.00,1,1,CONDO-Vac,,
74-3-354,,,,,40000.00,1,1,CONDO-Vac,,
74-3-360,,,,,2300.00,2,1,ONE FAM,,
74-3-360,,,,,139700.00,1,1,ONE FAM,,
74-3-801,,,,,0.00,1,1,OPEN SPACE,,
74-3-802,,,,,1800.00,2,1,UNDEV,,
74-3-802,,,,,10000.00,1,1,UNDEV,,
74-3-803,,,,,1000.00,1,1,RES LAND,,
74-3-901,,,,,0.00,1,1,OPEN SPACE,,
74-3-901,,,,,0.00,2,1,OPEN SPACE,,
74-3-902,,,,,0.00,1,1,OPEN SPACE,,
74-3-903,,,,,0.00,1,1,OPEN SPACE,,
74-3-903,,,,,0.00,2,1,OPEN SPACE,,
74-3-904,,,,,0.00,1,1,OPEN SPACE,,
74-3-904,,,,,0.00,2,1,OPEN SPACE,,
74-3-905,,,,,0.00,1,1,OPEN SPACE,,
74-3-905,,,,,0.00,2,1,OPEN SPACE,,
74-3-906,,,,,0.00,1,1,OPEN SPACE,,
74-3-906,,,,,0.00,2,1,OPEN SPACE,,
74-3-907,,,,,0.00,1,1,OPEN SPACE,,
74-3-907,,,,,0.00,2,1,OPEN SPACE,,
74-3-908,,,,,0.00,1,1,OPEN SPACE,,
74-3-908,,,,,0.00,2,1,OPEN SPACE,,
74-3-908,,,,,0.00,3,1,OPEN SPACE,,
74-3-909,,,,,0.00,1,1,OPEN SPACE,,
74-3-909,,,,,0.00,2,1,OPEN SPACE,,
74-3-909,,,,,0.00,3,1,OPEN SPACE,,
74-3-910,,,,,0.00,1,1,OPEN SPACE,,
74-3-910,,,,,0.00,2,1,OPEN SPACE,,
74-3-910,,,,,0.00,3,1,OPEN SPACE,,
74-4,,,,,25.00,2,1,UNPROD,,
74-4,,,,,60.00,3,1,M OTHER,,
74-4,,,,,25.00,6,1,WET,,
74-4,,,,,250.00,5,1,PINE,,
74-4,,,,,80.00,4,1,HDWD,,
74-4,,,,,60.00,1,1,UNPROD,,
74-5,,,,,104500.00,1,1,ONE FAM,,
74-6,,,,,3200.00,2,1,ONE FAM,,
74-6,,,,,94400.00,1,1,ONE FAM,,
74-7,,,,,16185.00,3,1,M WP REC,,
74-7,,,,,885.00,4,1,M HDWD REC,,
74-7,,,,,180.00,2,1,WET REC,,
74-7,,,,,20.00,1,1,WET REC,,
74-8-100,,,,,50100.00,2,1,SCHLDEPT,,
74-8-100,,,,,171100.00,1,1,SCHLDEPT,,
74-8-200,,,,,990.00,2,1,M WP REC,,
74-8-200,,,,,70.00,3,1,WET REC,,
74-8-200,,,,,285.00,1,1,FARM REC,,
74-9,,,,,1600.00,2,1,ONE FAM,,
74-9,,,,,89800.00,1,1,ONE FAM,,
74-10,,,,,1400.00,3,1,ONE FAM,,
74-10,,,,,4000.00,2,1,ONE FAM,,
74-10,,,,,99800.00,1,1,ONE FAM,,
74-11-100,,,,,4920.00,2,1,FARM REC,,
74-11-100,,,,,30.00,3,1,WET REC,,
74-11-100,,,,,96900.00,1,1,ONE FAM,,
74-11-200,,,,,96300.00,1,1,RES LAND,,
74-11-300,,,,,110900.00,1,1,ONE FAM,,
74-11-400,,,,,113800.00,1,1,ONE FAM,,
74-11-500,,,,,103300.00,1,1,RES LAND,,
74-11-600,,,,,0.00,1,1,UNDEV,,
74-11-700,,,,,101500.00,1,1,RES LAND,,
74-11-800,,,,,0.00,1,1,OPEN SPACE,,
74-11-800,,,,,0.00,2,1,OPEN SPACE,,
74-11-900,,,,,0.00,1,1,OPEN SPACE,,
74-11-900,,,,,0.00,2,1,OPEN SPACE,,
74-11-1000,,,,,0.00,1,1,OPEN SPACE,,
74-11-1000,,,,,0.00,2,1,OPEN SPACE,,
74-13,,,,,400.00,2,1,ONE FAM,,
74-13,,,,,84800.00,1,1,ONE FAM,,
74-14,,,,,22400.00,2,1,POTNLDEV,,
74-14,,,,,5200.00,1,1,POTNLDEV,,
76-1,,,,,89700.00,1,1,ONE FAM,,
76-4,,,,,,1,2,NURSE HM,,
76-4,,,,,7300.00,2,1,NURSE HM,,
76-4,,,,,10900.00,4,1,NURSE HM,,
76-4,,,,,15400.00,5,1,NURSE HM,,
76-4,,,,,16500.00,3,1,NURSE HM,,
76-4,,,,,610900.00,1,1,NURSE HM,,
76-5,,,,,29300.00,2,1,SCHLDEPT,,
76-5,,,,,317700.00,1,1,SCHLDEPT,,
76-6,,,,,110.00,2,1,OTHER,,
76-6,,,,,690.00,3,1,OTHER,,
76-6,,,,,55.00,1,1,OTHER,,
76-6-100,,,,,93200.00,1,1,ONE FAM,,
76-7,,,,,116900.00,1,1,UNDEV,,
76-8,,,,,99800.00,2,1,CON COMM,,
76-8,,,,,285900.00,1,1,CON COMM,,
76-10,,,,,27305.00,2,1,M WP REC,,
76-10,,,,,6385.00,3,1,M HDWD REC,,
76-10,,,,,190.00,4,1,WET REC,,
76-10,,,,,220.00,1,1,M WP REC,,
77-1,,,,,92100.00,1,1,ONE FAM,,
77-2,,,,,,1,2,MULT HS,,
77-2,,,,,99100.00,1,1,MULT HS,,
77-3,,,,,87500.00,1,1,ONE FAM,,
77-4,,,,,92100.00,1,1,ONE FAM,,
77-5,,,,,88100.00,1,1,ONE FAM,,
77-6,,,,,90100.00,1,1,ONE FAM,,
77-7,,,,,88800.00,1,1,ONE FAM,,
77-8,,,,,99100.00,1,1,ONE FAM,,
77-9,,,,,98100.00,1,1,ONE FAM,,
77-10,,,,,95100.00,1,1,3 FAMILY,,
77-11,,,,,88100.00,1,1,ONE FAM,,
77-12,,,,,88100.00,1,1,ONE FAM,,
77-13,,,,,88100.00,1,1,ONE FAM,,
77-14,,,,,103100.00,1,1,ONE FAM,,
77-15,,,,,90100.00,1,1,ONE FAM,,
77-16,,,,,90800.00,1,1,ONE FAM,,
77-17,,,,,88300.00,1,1,ONE FAM,,
77-17-200,,,,,88300.00,1,1,ONE FAM,,
77-17-300,,,,,88300.00,1,1,ONE FAM,,
77-18,,,,,88100.00,1,1,ONE FAM,,
77-20,,,,,123500.00,1,1,ONE FAM,,
77-21,,,,,104500.00,1,1,ONE FAM,,
77-22,,,,,,1,2,ONE FAM W ACC,,
77-22,,,,,94100.00,1,1,ONE FAM W ACC,,
77-23,,,,,105000.00,1,1,ONE FAM,,
77-24,,,,,98100.00,1,1,ONE FAM,,
77-25,,,,,104500.00,1,1,ONE FAM,,
77-26,,,,,93100.00,1,1,2 FAMILY,,
77-27,,,,,94100.00,1,1,APT 4-8,,
77-28,,,,,88100.00,1,1,ONE FAM,,
77-29,,,,,114400.00,1,1,ONE FAM,,
77-30,,,,,95100.00,1,1,ONE FAM,,
77-31,,,,,101100.00,1,1,ONE FAM,,
77-32,,,,,113800.00,1,1,ONE FAM,,
77-34,,,,,125600.00,1,1,ONE FAM,,
77-35,,,,,109200.00,1,1,ONE FAM,,
77-36,,,,,112100.00,1,1,ONE FAM,,
77-37,,,,,126900.00,1,1,ONE FAM,,
77-38,,,,,105800.00,1,1,ONE FAM,,
77-39,,,,,124900.00,1,1,ONE FAM,,
77-40,,,,,116500.00,1,1,ONE FAM,,
77-41,,,,,98000.00,1,1,ONE FAM,,
77-42,,,,,84800.00,1,1,ONE FAM,,
77-43,,,,,100100.00,1,1,ONE FAM,,
77-44,,,,,105600.00,1,1,ONE FAM,,
77-45,,,,,96400.00,1,1,ONE FAM,,
77-46,,,,,101100.00,1,1,ONE FAM,,
77-47,,,,,98100.00,1,1,ONE FAM,,
77-48,,,,,97100.00,1,1,ONE FAM,,
77-49,,,,,88100.00,1,1,ONE FAM,,
77-50,,,,,96100.00,1,1,ONE FAM,,
77-51,,,,,105600.00,1,1,ONE FAM,,
77-52,,,,,124200.00,1,1,ONE FAM,,
77-53,,,,,108000.00,1,1,2 FAMILY,,
77-54,,,,,94100.00,1,1,ONE FAM,,
77-55,,,,,92800.00,1,1,ONE FAM,,
77-56,,,,,112700.00,1,1,ONE FAM,,
77-57,,,,,92200.00,1,1,ONE FAM,,
77-58,,,,,98700.00,1,1,ONE FAM,,
77-59,,,,,87500.00,1,1,ONE FAM,,
77-60-100,,,,,97000.00,1,1,ONE FAM,,
77-60-300,,,,,111500.00,1,1,ONE FAM,,
77-61,,,,,92200.00,1,1,ONE FAM,,
77-62,,,,,84300.00,1,1,ONE FAM,,
77-63,,,,,82500.00,1,1,ONE FAM,,
77-64,,,,,85600.00,1,1,ONE FAM,,
77-65,,,,,80600.00,1,1,ONE FAM,,
77-66,,,,,79900.00,1,1,ONE FAM,,
77-67,,,,,90100.00,1,1,ONE FAM,,
77-68,,,,,77500.00,1,1,ONE FAM,,
77-69,,,,,76700.00,1,1,ONE FAM,,
77-70,,,,,75900.00,1,1,ONE FAM,,
77-71,,,,,79900.00,1,1,ONE FAM,,
77-72,,,,,77500.00,1,1,ONE FAM,,
77-73,,,,,88300.00,1,1,ONE FAM,,
77-74,,,,,78700.00,1,1,ONE FAM,,
77-75,,,,,87900.00,1,1,ONE FAM,,
77-77,,,,,94400.00,1,1,ONE FAM,,
77-78,,,,,89200.00,1,1,ONE FAM,,
77-79,,,,,85600.00,1,1,ONE FAM,,
77-80,,,,,96700.00,1,1,ONE FAM,,
77-81,,,,,2800.00,2,1,ONE FAM,,
77-81,,,,,55100.00,1,1,ONE FAM,,
77-82,,,,,12200.00,1,1,MUNICPAL,,
77-83,,,,,700.00,2,1,ONE FAM,,
77-83,,,,,110200.00,1,1,ONE FAM,,
77-84,,,,,96100.00,1,1,ONE FAM W ACC,,
77-85,,,,,98800.00,1,1,ONE FAM,,
77-86,,,,,90300.00,1,1,2 FAMILY,,
77-87,,,,,97200.00,1,1,ONE FAM,,
77-88,,,,,98800.00,1,1,ONE FAM,,
77-89-100,,,,,80000.00,1,1,ONE FAM,,
77-89-200,,,,,84700.00,1,1,2 FAMILY,,
77-89-300,,,,,89200.00,1,1,ONE FAM,,
77-90,,,,,91900.00,1,1,2 FAMILY,,
77-91,,,,,94000.00,1,1,ONE FAM,,
77-92,,,,,94000.00,1,1,ONE FAM,,
77-93,,,,,76400.00,1,1,2 FAMILY,,
77-94,,,,,89000.00,1,1,3 FAMILY,,
77-95,,,,,27700.00,1,1,OUT BLDS,,
77-96,,,,,98700.00,1,1,2 FAMILY,,
77-97,,,,,87500.00,1,1,ONE FAM,,
77-98-100,,,,,78300.00,1,1,2 FAMILY,,
77-98-200,,,,,92100.00,1,1,ONE FAM,,
77-99,,,,,78300.00,1,1,2 FAMILY,,
77-100,,,,,82500.00,1,1,ONE FAM,,
77-101,,,,,73800.00,1,1,ONE FAM,,
77-102,,,,,77700.00,1,1,ONE FAM,,
77-103,,,,,76000.00,1,1,ONE FAM,,
77-104,,,,,77700.00,1,1,ONE FAM,,
77-105,,,,,93300.00,1,1,ONE FAM,,
77-106,,,,,81200.00,2,1,MUNICPAL,,
77-106,,,,,135000.00,1,1,MUNICPAL,,
77-108,,,,,80000.00,1,1,ONE FAM,,
77-109,,,,,73200.00,1,1,ONE FAM,,
77-110,,,,,72100.00,1,1,ONE FAM,,
77-111,,,,,81700.00,1,1,ONE FAM,,
77-112,,,,,4700.00,1,1,UNDEV,,
77-113,,,,,109900.00,1,1,3 FAMILY,,
77-114,,,,,76000.00,1,1,ONE FAM,,
77-114-100,,,,,68600.00,1,1,ONE FAM,,
77-115,,,,,87600.00,1,1,ONE FAM,,
77-116,,,,,8800.00,1,1,STATE NH,,
77-117,,,,,98100.00,1,1,ONE FAM,,
77-118,,,,,125900.00,1,1,APT 4-8,,
77-119,,,,,2000.00,1,1,STATE NH,,
77-120,,,,,106200.00,1,1,APT 4-8,,
77-121,,,,,87300.00,1,1,ONE FAM,,
77-122,,,,,2000.00,2,1,ONE FAM,,
77-122,,,,,129700.00,1,1,ONE FAM,,
77-123,,,,,1800.00,2,1,APT 4-8,,
77-123,,,,,135500.00,1,1,APT 4-8,,
77-124,,,,,85500.00,1,1,2 FAMILY,,
77-125,,,,,,1,2,APT 4-8,,
77-125,,,,,129600.00,1,1,APT 4-8,,
77-126,,,,,117300.00,1,1,3 FAMILY,,
77-127,,,,,1700.00,2,1,MUNICPAL,,
77-127,,,,,15900.00,1,1,MUNICPAL,,
77-128,,,,,,1,2,STORE,,
77-128,,,,,619500.00,1,1,STORE,,
77-129,,,,,342400.00,1,1,HOUSING,,
77-130,,,,,76300.00,1,1,APT 4-8,,
77-131,,,,,,1,2,APT 9+UP,,
77-131,,,,,,1,3,APT 9+UP,,
77-131,,,,,120800.00,1,1,APT 9+UP,,
77-132,,,,,,1,2,APT 9+UP,,
77-132,,,,,107500.00,1,1,APT 9+UP,,
77-133,,,,,230100.00,1,1,STORE,,
77-136,,,,,349700.00,1,1,GAS STA,,
77-138,,,,,458200.00,1,1,BANK,,
77-139,,,,,252900.00,1,1,GAS STA,,
77-140,,,,,99000.00,1,1,2 FAMILY,,
77-141,,,,,105600.00,1,1,2 FAMILY,,
77-142,,,,,94100.00,1,1,3 FAMILY,,
77-143,,,,,86800.00,1,1,2 FAMILY,,
77-144,,,,,82400.00,1,1,APT 4-8,,
77-145,,,,,74900.00,1,1,2 FAMILY,,
77-146,,,,,91000.00,1,1,2 FAMILY,,
77-147,,,,,77500.00,1,1,2 FAMILY,,
77-148,,,,,94100.00,1,1,ONE FAM,,
77-149,,,,,101100.00,1,1,ONE FAM,,
77-150,,,,,104500.00,1,1,ONE FAM,,
77-151,,,,,0.00,1,1,CONDO MSTR,,
77-151-101,,,,,0.00,1,1,CONDO,,
77-151-201,,,,,0.00,1,1,CONDO,,
77-151-301,,,,,0.00,1,1,CONDO,,
77-152,,,,,90100.00,1,1,APT 4-8,,
77-153,,,,,117400.00,1,1,ONE FAM,,
77-154,,,,,120100.00,1,1,APT 4-8,,
77-155,,,,,88800.00,1,1,2 FAMILY,,
77-156,,,,,97100.00,1,1,ONE FAM,,
77-157,,,,,79800.00,1,1,ONE FAM,,
77-158,,,,,79800.00,1,1,ONE FAM,,
77-159,,,,,95100.00,1,1,2 FAMILY,,
77-160,,,,,105600.00,1,1,2 FAMILY,,
77-161,,,,,83100.00,1,1,ONE FAM,,
77-162,,,,,86200.00,1,1,ONE FAM,,
77-163,,,,,86800.00,1,1,ONE FAM W ACC,,
77-165,,,,,117400.00,1,1,ONE FAM,,
77-166,,,,,90800.00,1,1,2 FAMILY,,
77-167,,,,,89400.00,1,1,ONE FAM,,
77-168,,,,,91400.00,1,1,3 FAMILY,,
77-169,,,,,,1,2,ONE FAM,,
77-169,,,,,90100.00,1,1,ONE FAM,,
77-170,,,,,72600.00,1,1,ONE FAM,,
77-171,,,,,77000.00,1,1,2 FAMILY,,
77-172,,,,,94100.00,1,1,3 FAMILY,,
77-173,,,,,95100.00,1,1,2 FAMILY,,
77-174,,,,,84800.00,1,1,ONE FAM,,
77-175,,,,,86200.00,1,1,APT 4-8,,
77-176,,,,,103900.00,1,1,APT 4-8,,
77-177,,,,,106200.00,1,1,APT 4-8,,
77-178,,,,,106200.00,1,1,3 FAMILY,,
77-179,,,,,90800.00,1,1,ONE FAM,,
77-180,,,,,88800.00,1,1,3 FAMILY,,
77-181,,,,,88100.00,1,1,3 FAMILY,,
77-182,,,,,91400.00,1,1,3 FAMILY,,
77-183,,,,,88800.00,1,1,3 FAMILY,,
77-184,,,,,97100.00,1,1,2 FAMILY,,
77-185,,,,,90100.00,1,1,3 FAMILY,,
77-186,,,,,88800.00,1,1,3 FAMILY,,
77-187,,,,,90800.00,1,1,2 FAMILY,,
77-188,,,,,79800.00,1,1,ONE FAM,,
77-189,,,,,88100.00,1,1,ONE FAM,,
77-190,,,,,84100.00,1,1,2 FAMILY,,
77-191,,,,,88100.00,1,1,ONE FAM W ACC,,
78-2,,,,,,1,2,APT 9+UP,,
78-2,,,,,6312100.00,1,1,APT 9+UP,,
78-4,,,,,175300.00,1,1,DEV LAND,,
78-5,,,,,,1,2,IND WHSE,,
78-5,,,,,4100.00,2,1,IND WHSE,,
78-5,,,,,261200.00,1,1,IND/COM,,
78-6,,,,,58600.00,1,1,ONE FAM,,
78-7,,,,,77100.00,1,1,ONE FAM,,
78-8,,,,,,1,2,MULT HS,,
78-8,,,,,,1,3,MULT HS,,
78-8,,,,,2200.00,2,1,MULT HS,,
78-8,,,,,89800.00,1,1,MULT HS,,
78-9,,,,,81200.00,1,1,ONE FAM,,
78-10,,,,,71900.00,1,1,ONE FAM,,
78-11,,,,,59700.00,1,1,ONE FAM,,
78-12,,,,,89800.00,1,1,RES LAND,,
78-13,,,,,77700.00,1,1,ONE FAM,,
78-15,,,,,330500.00,1,1,OFFICE,,
78-17,,,,,208800.00,1,1,AUTO REP,,
78-18,,,,,83500.00,1,1,ONE FAM,,
78-19,,,,,73200.00,1,1,ONE FAM,,
78-20,,,,,60600.00,1,1,ONE FAM,,
78-21,,,,,68600.00,1,1,2 FAMILY,,
78-22,,,,,59200.00,1,1,MUNICPAL,,
78-23,,,,,36600.00,2,1,MUNICPAL,,
78-23,,,,,79400.00,1,1,MUNICPAL,,
78-23-100,,,,,60400.00,1,1,STATE NH,,
78-24,,,,,51900.00,1,1,MUNICPAL,,
78-25,,,,,2900.00,2,1,ONE FAM,,
78-25,,,,,80800.00,1,1,ONE FAM,,
78-26,,,,,50000.00,1,1,ONE FAM,,
78-27,,,,,61000.00,1,1,ONE FAM,,
78-28,,,,,70700.00,1,1,ONE FAM,,
78-29,,,,,65200.00,1,1,ONE FAM,,
78-30,,,,,70000.00,1,1,ONE FAM,,
78-31,,,,,58200.00,1,1,ONE FAM,,
78-32,,,,,62700.00,1,1,ONE FAM,,
78-33,,,,,56400.00,1,1,ONE FAM,,
78-34,,,,,61400.00,1,1,ONE FAM,,
78-36,,,,,60600.00,1,1,ONE FAM,,
78-38,,,,,24300.00,2,1,R+D BLDG,,
78-38,,,,,511400.00,1,1,R+D BLDG,,
78-39,,,,,351900.00,1,1,IND WHSE,,
78-40-100,,,,,12400.00,2,1,MEDICAL OFF,,
78-40-100,,,,,733100.00,1,1,MEDICAL OFF,,
78-40-200,,,,,1622600.00,1,1,AUTO S+S,,
78-41,,,,,151800.00,1,1,2 FAMILY,,
78-42,,,,,157800.00,1,1,2 FAMILY,,
78-43,,,,,49100.00,2,1,FACTORY,,
78-43,,,,,135.00,3,1,WET,,
78-43,,,,,2932500.00,1,1,FACTORY,,
78-44,,,,,6100.00,3,1,GAS STA,,
78-44,,,,,40000.00,2,1,GAS STA,,
78-44,,,,,977500.00,1,1,GAS STA,,
78-45,,,,,387500.00,1,1,AUTO REP,,
78-48,,,,,420400.00,1,1,COMMWHSE-Comm,,
78-50,,,,,438200.00,1,1,COMMWHSE,,
78-55,,,,,77300.00,3,1,OFFICE,,
78-55,,,,,178200.00,2,1,OFFICE,,
78-55,,,,,977500.00,1,1,OFFICE,,
78-61,,,,,2300.00,2,1,POTNLDEV,,
78-61,,,,,244400.00,1,1,POTNLDEV,,
78-62,,,,,241600.00,1,1,MUNICPAL,,
79-1,,,,,95600.00,1,1,ONE FAM,,
79-2,,,,,98200.00,1,1,ONE FAM,,
79-3,,,,,90100.00,1,1,ONE FAM,,
79-4,,,,,83000.00,1,1,ONE FAM,,
79-5,,,,,3000.00,2,1,ONE FAM,,
79-5,,,,,99200.00,1,1,ONE FAM,,
79-6,,,,,81300.00,1,1,ONE FAM,,
79-7,,,,,70500.00,1,1,ONE FAM,,
79-8,,,,,82900.00,1,1,ONE FAM,,
79-9,,,,,82900.00,1,1,ONE FAM,,
79-10,,,,,82300.00,1,1,ONE FAM,,
79-11,,,,,82300.00,1,1,ONE FAM,,
79-12,,,,,82900.00,1,1,ONE FAM,,
79-13,,,,,82900.00,1,1,ONE FAM,,
79-14,,,,,84700.00,1,1,ONE FAM,,
79-15,,,,,82600.00,1,1,ONE FAM,,
79-16,,,,,82300.00,1,1,ONE FAM,,
79-17,,,,,75800.00,1,1,ONE FAM,,
79-18,,,,,82300.00,1,1,ONE FAM,,
79-19,,,,,79500.00,1,1,ONE FAM,,
79-20,,,,,71200.00,1,1,ONE FAM,,
79-21,,,,,91000.00,1,1,ONE FAM,,
79-22,,,,,83800.00,1,1,ONE FAM,,
79-23,,,,,100300.00,1,1,ONE FAM,,
79-28,,,,,87700.00,1,1,ONE FAM,,
79-28-100,,,,,88600.00,1,1,ONE FAM,,
79-29,,,,,2100.00,2,1,ONE FAM,,
79-29,,,,,80400.00,1,1,ONE FAM,,
79-30,,,,,75700.00,1,1,ONE FAM,,
79-31,,,,,77500.00,1,1,ONE FAM,,
79-32,,,,,82400.00,1,1,ONE FAM,,
79-33,,,,,82100.00,1,1,ONE FAM,,
79-34,,,,,81900.00,1,1,ONE FAM,,
79-35,,,,,82300.00,1,1,ONE FAM,,
79-36,,,,,84600.00,1,1,ONE FAM,,
79-37,,,,,65500.00,1,1,ONE FAM,,
79-38,,,,,4800.00,1,1,UNDEV,,
79-39,,,,,51200.00,1,1,MUNICPAL,,
79-40,,,,,71400.00,1,1,ONE FAM,,
79-41,,,,,65800.00,1,1,ONE FAM,,
79-42,,,,,15000.00,1,1,UNDEV,,
79-43,,,,,77400.00,1,1,ONE FAM,,
79-44,,,,,1600.00,2,1,ONE FAM,,
79-44,,,,,75300.00,1,1,ONE FAM,,
79-45,,,,,74900.00,1,1,ONE FAM,,
79-46,,,,,80800.00,1,1,ONE FAM,,
79-47,,,,,77000.00,1,1,ONE FAM,,
79-48,,,,,3000.00,1,1,UNDEV,,
79-49,,,,,56000.00,1,1,RES LAND,,
79-50,,,,,6500.00,1,1,MUNICPAL,,
79-51,,,,,5800.00,1,1,MUNICPAL,,
79-52,,,,,2780.00,2,1,OTHER REC,,
79-52,,,,,130.00,1,1,OTHER REC,,
79-53,,,,,99000.00,1,1,ONE FAM,,
79-54,,,,,76400.00,1,1,ONE FAM,,
80-1,,,,,95500.00,1,1,ONE FAM,,
80-2,,,,,1800.00,2,1,ONE FAM,,
80-2,,,,,1625.00,3,1,FARM,,
80-2,,,,,1870.00,4,1,OTHER,,
80-2,,,,,164700.00,1,1,ONE FAM,,
80-3,,,,,94300.00,1,1,ONE FAM,,
80-5,,,,,84700.00,1,1,ONE FAM,,
80-6,,,,,9690.00,2,1,FARM REC,,
80-6,,,,,390.00,4,1,WET REC,,
80-6,,,,,6520.00,3,1,WP REC,,
80-6,,,,,5600.00,1,1,OUT BLDS,,
80-6-100,,,,,200.00,2,1,ONE FAM,,
80-6-100,,,,,84700.00,1,1,ONE FAM,,
80-7,,,,,520.00,2,1,FARM,,
80-7,,,,,3870.00,3,1,FARM,,
80-7,,,,,9910.00,4,1,PINE,,
80-7,,,,,110800.00,1,1,ONE FAM,,
80-8,,,,,2900.00,2,1,ONE FAM,,
80-8,,,,,108200.00,1,1,ONE FAM,,
80-9,,,,,425.00,3,1,FARM,,
80-9,,,,,1240.00,2,1,FARM,,
80-9,,,,,72100.00,1,1,RES LAND,,
80-10,,,,,425.00,3,1,FARM,,
80-10,,,,,885.00,2,1,FARM,,
80-10,,,,,114500.00,1,1,2 FAMILY,,
80-11,,,,,340.00,3,1,FARM,,
80-11,,,,,920.00,2,1,FARM,,
80-11,,,,,108700.00,1,1,OUT BLDS,,
80-12,,,,,3200.00,2,1,ONE FAM,,
80-12,,,,,85700.00,1,1,ONE FAM,,
80-13,,,,,520.00,2,1,FARM REC,,
80-13,,,,,8500.00,3,1,FARM REC,,
80-13,,,,,780.00,1,1,FARM REC,,
80-14,,,,,2200.00,2,1,ONE FAM W ACC,,
80-14,,,,,35.00,3,1,WET,,
80-14,,,,,210400.00,1,1,ONE FAM W ACC,,
80-14-100,,,,,20.00,2,1,WET REC,,
80-14-100,,,,,65.00,3,1,OTHER REC,,
80-14-100,,,,,260.00,1,1,FARM REC,,
80-14-200,,,,,55.00,3,1,WET REC,,
80-14-200,,,,,205.00,2,1,OTHER REC,,
80-14-200,,,,,520.00,1,1,FARM REC,,
80-15,,,,,2700.00,2,1,ONE FAM,,
80-15,,,,,270500.00,1,1,ONE FAM,,
80-16,,,,,95.00,4,1,WET REC,,
80-16,,,,,1090.00,2,1,FARM REC,,
80-16,,,,,5.00,5,1,UNPROD REC,,
80-16,,,,,100.00,3,1,HDWD REC,,
80-16,,,,,780.00,1,1,FARM REC,,
80-17,,,,,332500.00,1,1,ONE FAM,,
80-18,,,,,4600.00,2,1,ONE FAM,,
80-18,,,,,330600.00,1,1,ONE FAM,,
80-19,,,,,109300.00,1,1,ONE FAM,,
80-20,,,,,400.00,2,1,ONE FAM,,
80-20,,,,,720.00,4,1,FARM REC,,
80-20,,,,,285.00,3,1,WET REC,,
80-20,,,,,440.00,5,1,OTHER REC,,
80-20,,,,,120200.00,1,1,ONE FAM,,
80-21,,,,,2800.00,2,1,ONE FAM,,
80-21,,,,,135300.00,1,1,ONE FAM,,
80-22,,,,,2200.00,2,1,ONE FAM,,
80-22,,,,,135300.00,1,1,ONE FAM,,
80-23,,,,,1700.00,2,1,ONE FAM,,
80-23,,,,,135300.00,1,1,ONE FAM,,
80-24,,,,,6900.00,2,1,ONE FAM,,
80-24,,,,,120200.00,1,1,ONE FAM,,
80-25,,,,,7500.00,2,1,ONE FAM,,
80-25,,,,,120200.00,1,1,ONE FAM,,
80-26,,,,,122200.00,1,1,ONE FAM,,
80-27,,,,,121500.00,1,1,ONE FAM,,
80-28,,,,,300.00,2,1,ONE FAM,,
80-28,,,,,2865.00,3,1,FARM REC,,
80-28,,,,,110.00,4,1,WET REC,,
80-28,,,,,114700.00,1,1,ONE FAM,,
80-28-200,,,,,85.00,5,1,WET REC,,
80-28-200,,,,,320.00,2,1,WP REC,,
80-28-200,,,,,130.00,4,1,HDWD REC,,
80-28-200,,,,,90.00,3,1,OTHER REC,,
80-28-200,,,,,125.00,1,1,WP REC,,
80-29,,,,,76800.00,1,1,ONE FAM,,
80-30,,,,,1800.00,2,1,ONE FAM,,
80-30,,,,,89800.00,1,1,ONE FAM,,
80-30-100,,,,,2800.00,2,1,ONE FAM,,
80-30-100,,,,,89800.00,1,1,ONE FAM,,
80-31,,,,,1200.00,3,1,ONE FAM,,
80-31,,,,,2300.00,2,1,ONE FAM,,
80-31,,,,,89800.00,1,1,ONE FAM,,
80-32,,,,,30.00,3,1,WET,,
80-32,,,,,525.00,2,1,OTHER,,
80-32,,,,,85100.00,1,1,ONE FAM,,
80-33,,,,,600.00,3,1,ONE FAM,,
80-33,,,,,4100.00,2,1,ONE FAM,,
80-33,,,,,89800.00,1,1,ONE FAM,,
80-34,,,,,4100.00,2,1,ONE FAM,,
80-34,,,,,95.00,3,1,WET REC,,
