Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
     72,   ,     52,   ,       ,   ,,       ,   ,MAPLE,51 MAPLE ST,"FERRARO, FRANK J & SUSAN D",,PO BOX 84,,HANOVER,NH,03755,2472/0649,105000,2000-07-07 00:00:00,Q,"GAGNON, NORMAN G",1010,R3,0.3,161000,0,99100,100,260200,840,1973,RANCH,715,C,AVERAGE,GABLE,ASPHALT SH,CARPET,DRYWALL,ALUMINUM,1145,6,3,1,0,AVERAGE,AVERAGE,ELECTRC BB,ELECTRIC,,83,A,R4,1,161000,0,99000,100,260100,0,1973-12-07 00:00:00,01210/0020,0,1973-12-07 00:00:00,1210/0020,0,,
     72,   ,     53,   ,       ,   ,,       ,   ,DANA,16--18 DANA ST,"DONALDSON, NELLE M & ERIC T",,PO BOX 238,,SOUTH STRAFFORD,VT,05070,4667/598,388000,2021-09-15 00:00:00,Q,"SOULE, KATHERINE R TRUSTEE",1040,R3,0.24,269100,0,93100,6700,368900,2736,1880,MULTI-TNHS,716,C+,AVG. (+),HIP,SLATE,HARDWOOD,PLASTER,ALUMINUM,3336,12,6,2,0,FAIR,FAIR,FORCED H/A,OIL,,63,A,R4,2A,269100,0,93100,6700,368900,0,2013-11-08 00:00:00,4031/0189,0,2009-06-02 00:00:00,3616/0743,0,2006-06-26 00:00:00,03296/0265
     72,   ,     54,   ,       ,   ,,       ,   ,DANA,12 DANA ST ,"TEFFNER, DAVID L & SUSAN V TTEES","TEFFNER, DAVID & SUSAN TRUST",12  DANA ST,,WEST LEBANON,NH,03784,4708/554,0,2022-01-05 00:00:00,U,"TEFFNER, DAVID L & SUSAN V TTEES",1040,R3,0.64,215400,0,121500,0,336900,2319,1835,MULTI-CONV,717,C,AVERAGE,GABLE,SLATE,HARDWOOD,PLASTER,ASBESTOS,2829,18,10,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,62,FA,R4,2,215400,0,121400,0,336800,0,2021-12-06 00:00:00,4692/127,0,1977-12-14 00:00:00,1326/0407,0,1901-01-01 00:00:00,0/0
     72,   ,     55,   ,       ,   ,,       ,   ,CENTRAL,0 CENTRAL AVE,"LEAVITT, JAMES G +",,5 CENTRAL AVE,,WEST LEBANON,NH,03784,3830/0069,0,2011-10-26 00:00:00,U,"LEAVITT, PHYLLIS M, TTEE",1310,R3,0.23,0,0,64500,0,64500,0,,,718,,,,,,,,0,,,,,,,,,,,,R4,,0,0,64500,0,64500,0,2007-10-29 00:00:00,3463/0155,0,2002-08-12 00:00:00,02699/0282,12533,2002-08-12 00:00:00,2699/0282
     72,   ,     56,   ,       ,   ,,       ,   ,CENTRAL,6 CENTRAL AVE,"ALLAN, STEPHEN & JOANN +",,PO BOX 797,,WHITE RIVER JCT,VT,05001,3652/0558,0,2009-10-08 00:00:00,U,"ALLAN, SCOTT C",1010,R3,0.33,326700,0,102100,1300,430100,2436,1830,CONVENT`NL,719,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,DRYWALL,VINYL,2771,9,4,3,0,AVERAGE,AVERAGE,FORCED H/W,GAS,,76,G,R4,2,326700,0,102000,1300,430000,0,2006-12-14 00:00:00,3359/0553,0,1978-03-21 00:00:00,1338/0450,0,,
     72,   ,     57,   ,       ,   ,,       ,   ,CENTRAL,4 CENTRAL AVE,"GHENOIU, ANDREI S",,4 CENTRAL AVE,,WEST LEBANON,NH,03784,4424/0570,200000,2019-03-29 00:00:00,Q,"FALZARANO, CYNTHIA L",1010,R3,0.23,155900,0,92100,0,248000,1064,1964,RANCH,720,C-,AVG. (-),GABLE,ASPHALT SH,LAMINATE,DRYWALL,CLAPBOARD,1263,5,3,2,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,79,A,R4,1,155900,0,92100,0,248000,116000,2003-05-16 00:00:00,2821/0979,116000,1999-08-20 00:00:00,02413/0801,77000,1999-08-20 00:00:00,2413/0801
     72,   ,     58,   ,       ,   ,,       ,   ,CENTRAL,2 CENTRAL AVE,"DECATO, CHARLES B",,PO BOX 14,,ENFIELD,NH,03748,2204/0001,27500,1996-06-24 00:00:00,Q,"DECATO, CHARLES B & KATHLEEN",1010,R3,0.23,163700,0,92100,7100,262900,960,1970,RANCH,721,C,AVERAGE,GABLE,ASPHALT SH,LAMINATE,DRYWALL,VINYL,1284,5,3,1,0,AVERAGE,AVERAGE,ELECTRC BB,ELECTRIC,,79,A,R4,1,163700,0,92100,7100,262900,27500,1996-06-24 00:00:00,02204/0001,27500,1996-06-24 00:00:00,2204/0383,0,1995-04-27 00:00:00,0/0
     72,   ,     59,   ,       ,   ,,       ,   ,ATWOOD,6 ATWOOD AVE ,"ROBERTS, MARY A (LF EST)","BALLOU, HOLLY M",6 ATWOOD AVE,,WEST LEBANON,NH,03784,2905/0741,0,2003-05-16 00:00:00,Q,"ROBERTS, MARY A",1010,CBD,0.07,116200,0,68600,1700,186500,946,1920,CONVENT`NL,722,C-,AVG. (-),GABLE,STD SEAM,SOFTWOOD,PLYWD PANL,VINYL,1096,6,2,1,0,FAIR,FAIR,FORCED H/A,OIL,,67,A,R4,1T,115900,0,68600,1700,186200,0,1987-09-22 00:00:00,01696/0265,0,1987-09-22 00:00:00,1696/0265,0,1960-11-10 00:00:00,0950/0296
     72,   ,     60,   ,       ,   ,,       ,   ,ATWOOD,5 ATWOOD AVE,327 HICKS DEVELOPMENT CORP,,PO BOX 27,,WINDSOR,VT,05089,2662/0888,985000,2002-04-26 00:00:00,U,WEST LEBANON VLG REALTY TRUST,3400,CBD,0.09,191200,0,101100,2600,294900,1572,1930,OFFICE,723,C,Average,GABLE,ASPHALT SH,CARPET,DRYWALL,CLAPBOARD,1948,,,,,,,FORCED H/A,OIL,,60,A,C3,1H,191200,0,101100,2600,294900,0,1997-10-20 00:00:00,02278/0792,0,1997-10-20 00:00:00,2278/0792,0,1996-08-16 00:00:00,02212/0744
     72,   ,     61,   ,       ,   ,,       ,   ,ATWOOD,7 ATWOOD AVE,"BLOOM, DENISE R",,7 ATWOOD AVE,,WEST LEBANON,NH,03784,4685/819,240000,2021-11-17 00:00:00,Q,"HEROY, OLIVIA C",1010,CBD,0.07,169300,0,80700,100,250100,982,1920,CONVENT`NL,724,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,DRYWALL,ALUMINUM,1157,5,2,1,1,AVERAGE,AVERAGE,FORCED H/W,GAS,,71,AG,R4,1T,169300,0,80700,100,250100,0,2021-10-07 00:00:00,4675/722,0,2018-07-17 00:00:00,4375/0594,178000,2016-06-21 00:00:00,4214/0984
     72,   ,     62,   ,       ,   ,,       ,   ,CENTRAL,1 CENTRAL AVE,"FLEURY, DELIA",,1 CENTRAL AVE,,WEST LEBANON,NH,03784,3907/0647,125000,2012-08-08 00:00:00,Q,"PAUL SR, RICHARD A & CAROL M",1010,CBD,0.1,160100,0,83200,300,243600,982,1920,CONVENT`NL,725,C,AVERAGE,GABLE,ASPHALT SH,SOFTWOOD,PLYWD PANL,VINYL,1189,6,3,0,1,AVERAGE,AVERAGE,FORCED H/A,OIL,,71,AG,R4,1T,160100,0,83200,300,243600,81000,2003-12-23 00:00:00,2940/0151,81000,2001-03-16 00:00:00,02522/0686,0,2001-03-16 00:00:00,2522/0686
     72,   ,     63,   ,       ,   ,,       ,   ,CENTRAL,5 CENTRAL AVE,"LEAVITT, JAMES G",,5 CENTRAL AVE,,WEST LEBANON,NH,03784,3828/0741,0,2011-10-20 00:00:00,Q,"LEAVITT, PHYLLIS M, TTEE",1010,CBD,0.19,154000,0,89400,17600,261000,967,1920,CONVENT`NL,726,C,AVERAGE,GABLE,STD SEAM,SOFTWOOD,PLASTER,ALUMINUM,1203,6,3,0,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,67,A,R4,1T,154000,0,89400,17600,261000,0,2007-10-29 00:00:00,3463/0155,0,2001-08-17 00:00:00,02571/0633,35000,2001-08-17 00:00:00,2571/0633
     72,   ,     64,   ,       ,   ,,       ,   ,CENTRAL,7 CENTRAL AVE ,"ALLAN, STEPHEN & JOANN",,PO BOX 797,,WHITE RIVER JCT,VT,05001,1630/0354,0,1986-10-28 00:00:00,Q,"SELLERS, J BARRIE",3160,CBD,0.22,128900,0,119800,900,249600,3000,1965,WAREHOUSE,727,C,Average,GABLE,METAL,CONCRETE,SOLID WOOD,TEX 111,3037,,,,,,,FORCED H/A,GAS,,63,A,C3,2,128900,0,119700,900,249500,0,1901-01-01 00:00:00,0/0,0,,,,,
     72,   ,     65,   ,       ,   ,,       ,   ,DANA,2-4 DANA ST,PCF DANA LLC,,32 MAIN ST,,WEST LEBANON,NH,03784,4043/0385,480000,2014-02-28 00:00:00,Q,"WESTBORO ENTERPRISES, INC",1120,CBD,0.36,459100,0,120500,0,579600,2854,1850,MULTI-CONV,728,C,Average,GABLE,STD SEAM,CARPET,PLASTER,VINYL,3250,6,,,,,,FORCED H/W,GAS,,60,A,C3,2,445500,0,120400,0,565900,0,1963-06-28 00:00:00,0988/0547,0,,,,,
     72,   ,     66,   ,       ,   ,,       ,   ,MAIN,100 MAIN ST ,"SANEL REALTY, INC",,PO BOX 504,,CONCORD,NH,03301,1221/0397,0,1974-05-20 00:00:00,Q,"COX, JOHN & ROSEMARY",3260,CBD,0.23,102100,0,242400,13100,357600,1161,1950,RESTAURANT,729,D,Fair,FLAT,TAR+GRAVEL,CONCRETE,DRYWALL,CONC BLOCK,1161,,,,,,,FORCED H/A,OIL,,60,A,C3,1,95200,0,242400,13300,350900,0,1900-01-01 00:00:00,0/0,0,,,,,
     72,   ,     67,   ,       ,   ,,       ,   ,MAIN,98 MAIN ST,"SANEL REALTY, INC",,PO BOX 504,,CONCORD,NH,03301,1708/0364,0,1987-10-26 00:00:00,Q,"OSADCHEY, LANCE",325I,CBD,0.28,321200,0,255500,3900,580600,7623,1900,WHSE/OFFICE,730,C,Average,FLAT,TAR+GRAVEL,CONCRETE,SOLID WOOD,VINYL,7830,,,,,,,FORCED H/W,OIL,,60,A,C3,1,321200,0,255600,3900,580700,0,1900-01-01 00:00:00,0/0,0,,,,,
     72,   ,     68,   ,       ,   ,,       ,   ,MAIN,94 MAIN ST ,327 HICKS DEVELOPMENT CORP,,PO BOX 27,,WINDSOR,VT,05089,2662/0888,985000,2002-04-26 00:00:00,U,"MACNEIL, ROBERT ",3250,CBD,0.37,481900,0,276500,13700,772100,5576,1900,STORE,731,C+,Avg. (+),GABLE,ASPHALT SH,CARPET,DRYWALL,CLAPBOARD,6058,,,,,,,FORCED H/W,OIL,,61,AG,C3,1T,481900,0,276600,13700,772200,985000,2002-04-25 00:00:00,2662/0888,985000,1997-10-20 00:00:00,02278/0790,0,1997-10-20 00:00:00,02278/0790
     72,   ,     69,   ,       ,   ,,       ,   ,MAIN,88 MAIN ST,327 HICKS DEVELOPMENT CORP,,PO BOX 27,,WINDSOR,VT,05089,2662/0888,985000,2002-04-26 00:00:00,U,WEST LEBANON VLG REALTY TRUST,3250,CBD,0.24,235200,0,183700,10500,429400,2170,1900,OFFICE,732,C+,Avg. (+),GABLE,ASPHALT SH,CARPET,DRYWALL,CLAPBOARD,2316,,,,,,,FORCED H/A,OIL,,60,A,C3,1,235200,0,183700,10500,429400,0,1997-10-20 00:00:00,02278/0794,0,1997-10-20 00:00:00,2278/0794,0,1995-11-07 00:00:00,02167/0809
     72,   ,     70,   ,       ,   ,,       ,   ,MAIN,86 MAIN ST,327 HICKS DEVELOPMENT CORP,,PO BOX 27,,WINDSOR,VT,05089,3517/0065,95000,2008-05-07 00:00:00,Q,"ELDRED, CAMERON",3370,CBD,0.093756,0,0,203200,6700,209900,0,,,733,,,,,,,,0,,,,,,,,,,,,C3,,0,0,203200,6700,209900,93400,2006-12-19 00:00:00,03365/0062,93400,2006-12-19 00:00:00,3365/0062,93400,1991-11-19 00:00:00,1938/0511
     72,   ,     71,   ,       ,   ,,       ,   ,MAIN,80 MAIN ST,CITY OF LEBANON,,51 NORTH PARK ST,,LEBANON,NH,03766,2781/0037,500000,2003-01-28 00:00:00,Q,RITE AID OF NH INC,903C,CBD,1.239991,2947300,0,750000,15800,3713100,14622,2010,LIBRARY,734,B+,Good (+),SHED,MEMBRANE,CARPET,DRYWALL,CLAPBOARD,15272,,,,,,,FORCED H/A,GAS,,85,A,C3,1,2947300,0,750000,15800,3713100,0,1999-04-30 00:00:00,2388/0488,0,1999-04-27 00:00:00,2387/0827,1500000,1991-11-19 00:00:00,1938/0511
     72,   ,     73,   ,       ,   ,,       ,   ,TRACY,15 TRACY ST ,PURCELL REAL ESTATE,INVESTMENT LTD PARTNERSHIP,21 SCHOOL ST,,LEBANON,NH,03766,3128/0001,0,2005-04-14 00:00:00,Q,"CUMMINGS, MAXINE P (PURCELL)",1110,R3,0.31,245700,0,100100,0,345800,2892,1890,MULTI-CONV,735,C,Average,GABLE,ASPHALT SH,HARDWOOD,PLASTER,VINYL,3235,16,,,,,,FORCED H/W,OIL,,60,A,R4,2,233700,0,100100,0,333800,0,2004-12-30 00:00:00,03093/0257,0,2004-12-30 00:00:00,03093/0248,0,2004-12-30 00:00:00,03093/0239
     72,   ,     74,   ,       ,   ,,       ,   ,TRACY,23 TRACY ST ,PURCELL REAL ESTATE,INVESTMENT LTD PARTNERSHIP,21 SCHOOL ST,,LEBANON,NH,03766,3128/0001,0,2005-04-14 00:00:00,Q,"CUMMINGS, MAXINE P (PURCELL)",1110,R3,0.41,277700,0,118100,0,395800,3161,1900,MULTI-CONV,736,C,Average,GABLE,STD SEAM,HARDWOOD,PLASTER,VINYL,3809,,,,,,,FORCED H/W,OIL,,61,AG,R4,2,277700,0,118200,0,395900,0,2004-12-30 00:00:00,03093/0257,0,2004-12-30 00:00:00,03093/0248,0,2004-12-30 00:00:00,03093/0239
     72,   ,     75,   ,       ,   ,,       ,   ,TRACY,22 TRACY ST,ACORN TO SKY INVESTMENTS LLC,,84 HANOVER ST,,LEBANON,NH,03766,4462/0612,225000,2019-08-21 00:00:00,Q,GRIZZAFFI'S PROPERTIES LLC,1050,R3,0.37,242200,0,105000,0,347200,3526,1900,MULTI-CONV,737,C,AVERAGE,GABLE,ASPHALT SH,HARDWOOD,PLASTER,CLAPBOARD,4187,13,6,2,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,57,F,R4,2A,248200,0,105000,0,353200,150000,2018-03-14 00:00:00,4347/0996,150000,2015-10-23 00:00:00,4166/0630,0,2015-01-02 00:00:00,0/0
     72,   ,     76,   ,       ,   ,,       ,   ,TRACY,14 TRACY ST ,TRACY COMMUNITY HOUSING LP,,"226 HOLIDAY DR, STE 20",,WHITE RIVER JCT,VT,05001,4378/0133,220000,2018-07-30 00:00:00,Q,TWIN PINES HOUSING TRUST,1120,R3,0.810491,1189250,116000,297800,36000,1639050,27231,2019,APARTMENT,738,C+,Avg. (+),FLAT,MEMBRANE,LINOLEUM,DRYWALL,CORREG STL,27333,104,,,,,,FORCED H/A,ELECTRIC,,97,G,R4,3,907992,116000,297900,36000,1357892,220000,2016-12-30 00:00:00,4258/0878,220000,2001-06-21 00:00:00,2551/0021,84600,2000-07-29 00:00:00,0/0
     72,   ,     78,   ,       ,   ,,       ,   ,MAIN,70 MAIN ST,MASCOMA SAVINGS BANK,,70 MAIN ST,,WEST LEBANON,NH,03784,2571/0631,0,2001-08-14 00:00:00,Q,MASCOMA SAVINGS BANK,3410,CBD,0.656336,792900,50600,486100,34300,1363900,5598,1980,BANK,740,C+,Avg. (+),FLAT,TAR+GRAVEL,CERAM.TILE,MINIMUM,BRICK,6344,,,,,,,FORCED H/W,OIL,,70,G,C3,2,792900,50600,486300,34300,1364100,0,1979-07-30 00:00:00,1377/0858,0,1900-01-01 00:00:00,0/0,0,,
     72,   ,     79,   ,       ,   ,,       ,   ,MAIN,52 MAIN ST,MASCOMA SAVINGS BANK,,PO BOX 4399,,WHITE RIVER JCT,VT,05001,2398/0321,243000,1999-06-01 00:00:00,Q,"WOLF, ROBERT JAMES",3900,CBD,0.148072,0,0,109400,5100,114500,0,,,741,,,,,,,,0,,,,,,,,,,,,C3,,0,0,109400,5100,114500,225000,1997-02-03 00:00:00,02237/0850,225000,1997-02-03 00:00:00,2237/0850,225000,1994-07-11 00:00:00,2099/0471
     72,   ,     80,   ,       ,   ,,       ,   ,MAIN,50 MAIN ST,"MOORE JR, WALTER J &","MOORE, DARLENE G",50 MAIN ST,,WEST LEBANON,NH,03784,2403/0564,200000,1999-06-30 00:00:00,Q,"MCGEE JR, EDWARD D",3250,CBD,0.25,222800,0,235200,0,458000,4839,1850,MIXED OLD,742,C,Average,GABLE,METAL,CARPET,PLASTER,CLAPBOARD,5263,,,,,,,STEAM,OIL,,50,F,C3,2,222200,0,235300,0,457500,0,1995-05-19 00:00:00,2142/0236,0,1985-01-03 00:00:00,1530/0940,0,,
     72,   ,     81,   ,       ,   ,,       ,   ,MAIN,36-48 MAIN ST ,"VINCENT, LAWRENCE B TTEE","VINCENT, LAWRENCE B TRST",38 DOROTHY PERLEY RD,,LEBANON,NH,03766,3458/0727,0,2007-09-21 00:00:00,Q,"VINCENT, LAWRENCE B",1120,CBD,0.362759,448000,0,96600,0,544600,6549,1890,MULTI-CONV,743,C,Average,GABLE,ASPHALT SH,CARPET,PLASTER,WOOD SHING,7165,27,,,,,,FORCED H/W,GAS,,60,A,C3,3,448000,0,96500,0,544500,10333,2003-10-15 00:00:00,02907/0743,10333,2003-10-15 00:00:00,2907/0743,10333,1992-09-29 00:00:00,1991/0328
     72,   ,     82,   ,       ,   ,,       ,   ,MAIN,34 MAIN ST ,"DESROCHERS, JEAN-LOUIS TTEE","DESROCHERS, JEAN-LOUIS TRST",3 ESTABROOK CIR,,WEST LEBANON,NH,03784,2160/0859,0,1995-09-21 00:00:00,Q,"DESROCHERS, JEAN & DENISE",3250,CBD,0.02523,178200,0,42400,0,220600,2111,1880,MIXED OLD,744,C,Average,GABLE,ASPHALT SH,LINOLEUM,SOLID WOOD,VINYL,2387,,,,,,,FORCED H/A,OIL,,55,FA,C3,2,178200,0,42400,0,220600,0,1978-09-05 00:00:00,1350/0605,0,1900-01-01 00:00:00,0/0,0,,
     72,   ,     83,   ,       ,   ,,       ,   ,MAIN,30 MAIN ST ,CITY OF LEBANON,FINANCE DEPARTMENT,ATTN: DIRECTOR,51 N PARK ST,LEBANON,NH,03766,4803/0495,0,2023-06-02 00:00:00,U,CHIPLIN ENTERPRISES INC,903I,CBD,0.45225,165100,0,289300,3800,458200,7690,1900,WAREHOUSE,745,C-,Avg. (-),FLAT,TAR+GRAVEL,CONCRETE,MINIMUM,VINYL,8009,,,,,,,ELECTRC BB,ELECTRIC,,60,A,C3,2,165100,0,289300,3800,458200,204000,2004-12-20 00:00:00,3088/0766,204000,1992-10-05 00:00:00,01991/0328,185000,1992-10-05 00:00:00,1991/0328
     72,   ,     84,   ,       ,   ,,       ,   ,MAIN,28 MAIN ST ,CITY OF LEBANON,FINANCE DEPARTMENT,ATTN: DIRECTOR,51 N PARK ST,LEBANON,NH,03766,4803/0943,0,2023-06-02 00:00:00,U,CHIPLIN ENTERPRISES INC,903C,CBD,0.480005,239200,0,293600,0,532800,2881,1900,MIXED OLD,746,C,Average,GABLE,ASPHALT SH,CARPET,PLASTER,VINYL,3230,8,,,,,,STEAM,OIL,,60,A,C3,2A,239200,0,293600,0,532800,0,1900-01-01 00:00:00,0/0,0,1900-01-01 00:00:00,0/0,0,,
     72,   ,     85,   ,       ,   ,,       ,   ,CHURCH,3 CHURCH STWEST,"REED, MICHAEL P & SHARON L",,3 CHURCH ST WEST,,WEST LEBANON,NH,03784,2502/0885,135000,2000-11-30 00:00:00,Q,"WHEELER, KATHRYN T, TRUSTEE",1010,CBD,0.26,217800,0,82300,600,300700,1506,1900,CONVENT`NL,747,C,AVERAGE,GABLE,SLATE,HARDWOOD,PLASTER,CLAPBOARD,2011,6,3,1,1,AVERAGE,AVERAGE,FORCED H/W,OIL,,71,AG,C3,2A,217800,0,82300,600,300700,0,2000-05-25 00:00:00,02463/0502,0,2000-05-25 00:00:00,2463/0502,0,1997-07-31 00:00:00,02263/0546
     72,   ,     86,   ,       ,   ,,       ,   ,CHURCH,4 CHURCH STWEST,ACORN TO SKY INVESTMENTS LLC,,84 HANOVER ST,,LEBANON,NH,03766,4735/17,165000,2022-06-09 00:00:00,Q,CHIPLIN ENTERPRISES INC,1040,CBD,0.1,141100,0,83200,4500,228800,1316,1880,MULTI-CONV,748,C,AVERAGE,GABLE,ASPHALT SH,CARPET,PLASTER,VINYL,1679,12,4,2,0,FAIR,FAIR,STEAM,OIL,,62,FA,R4,1T,141100,0,83200,3200,227500,105000,2003-03-10 00:00:00,2788/0678,105000,2003-02-21 00:00:00,02780/0273,0,2003-02-21 00:00:00,2780/0273
     72,   ,     87,   ,       ,   ,,       ,   ,CHURCH,2 CHURCH STWEST,MACINNES B J & K L TTEES,B J & K L MACINNES REV TRUST,7 WINTER STWEST,,WEST LEBANON,NH,03784,4930/0490,0,2025-04-21 00:00:00,U,"MACINNES, BARRY & KATHIE L",3250,CBD,0.12,121800,0,52700,2100,176600,1840,1880,STORE,749,C-,Avg. (-),GABLE,METAL,CARPET,PLYWD PANL,ALUMINUM,2530,,,,,,,FORCED H/A,OIL,,55,FA,C3,1,122500,0,52700,2100,177300,87500,1991-02-22 00:00:00,1899/0433,87500,1901-01-01 00:00:00,0/0,0,,
     72,   ,     88,   ,       ,   ,,       ,   ,MAIN,14 MAIN ST ,CITY OF LEBANON,,51 NORTH PARK ST,,LEBANON,NH,03766,4803/0941,0,2023-06-02 00:00:00,U,CHIPLIN ENTERPRISES INC,903C,CBD,0.11,349800,0,103900,2600,456300,5832,1880,MULTI-CONV,750,C,Average,GABLE,ASPHALT SH,CARPET,PLASTER,ALUMINUM,6803,,,,,,,FORCED H/W,OIL,,50,F,C3,2H,349800,0,103900,2600,456300,339000,2004-12-20 00:00:00,3088/0768,339000,1992-11-30 00:00:00,02000/0979,137000,1992-11-30 00:00:00,2000/0979
     72,   ,     89,   ,       ,   ,,       ,   ,MAIN,12 MAIN ST ,PACE MAIN ST LLC,,6 FLOYD AVE,,WEST LEBANON,NH,03784,4561/153,450000,2020-10-02 00:00:00,Q,CHIPLIN ENTERPRISES INC,3260,CBD,0.31,191600,2700,263400,20600,478300,1463,1980,FAST FOOD,751,C+,Avg. (+),FLAT,TAR+GRAVEL,LINOLEUM,DRYWALL,CONC BLOCK,1516,,,,,,,FORCED H/A,GAS,,70,G,C3,1,180700,2500,263500,20600,467300,0,2002-04-03 00:00:00,2689/0003,0,1971-04-01 00:00:00,01141/0131,0,1971-04-01 00:00:00,1141/0131
     73,   ,      1,   ,       ,   ,,       ,   ,DANA,17 DANA ST,"WINNY, JAMES J & JAMIE L",,17 DANA ST,,WEST LEBANON,NH,03784,3714/0449,158000,2010-07-12 00:00:00,Q,DEUTSCHE BANK NATL TRUST CO,1040,R3,0.25,241800,0,94100,7400,343300,2410,1880,MULTI-CONV,752,C,AVERAGE,GABLE,STD SEAM,CARPET,PLASTER,VINYL,2776,13,5,3,1,AVERAGE,FAIR,FORCED H/W,OIL,,67,A,R4,1T,245000,0,94100,7400,346500,189900,2009-06-29 00:00:00,3633/0340,189900,2004-02-02 00:00:00,2954/0969,215000,1994-05-25 00:00:00,2092/0025
     73,   ,      2,   ,       ,   ,,       ,   ,MAPLE,57 MAPLE ST,BOUCHYNOLDS LLC,,118 SAWYER HILL RD,,CANAAN,NH,03741,4842/0838,350000,2023-12-11 00:00:00,Q,"CHARNETSKI, MATTHEW D",1010,R3,0.09,193800,0,82400,3700,279900,1190,1902,CONVENT`NL,753,C+,AVG. (+),GABLE,SLATE,HARDWOOD,PLASTER,ASBESTOS,1393,6,3,1,0,AVERAGE,AVERAGE,FORCED H/A,GAS,,71,AG,R4,1T,193400,0,82400,3700,279500,260000,2020-06-17 00:00:00,4529/753,260000,2008-07-01 00:00:00,3532/0334,229933,2006-01-30 00:00:00,03244/0767
     73,   ,      3,   ,       ,   ,,       ,   ,MAPLE,61 MAPLE ST,HERNDON T G & D A CO-TTEES,HERNDON REV TRUST,61 MAPLE ST,,WEST LEBANON,NH,03784,4940/0385,0,2025-06-05 00:00:00,U,"HERNDON, TIMOTHY G ",1010,R3,0.4,347200,0,106800,6000,460000,2519,1902,CONVENT`NL,754,C+,AVG. (+),GABLE,ASPHALT SH,HARDWOOD,PLYWD PANL,CLAPBOARD,2844,12,6,1,0,AVERAGE,AVERAGE,FORCED H/W,OIL,,71,AG,R4,2,347200,0,106900,6000,460100,300000,2016-06-15 00:00:00,4213/0234,300000,2007-07-31 00:00:00,3433/0677,292000,1997-04-24 00:00:00,02247/0856
     73,   ,      4,   ,       ,   ,,       ,   ,MAPLE,69 MAPLE ST,"WUTZKE, JEFFREY",,82 MEADOW DR,,MILL VALLEY,CA,94941,4656/241,412000,2021-08-02 00:00:00,Q,"CURTISS, ROBIN C ",1010,R3,0.32,280200,0,101100,5600,386900,1564,1914,CONVENT`NL,755,C+,AVG. (+),GABLE,SLATE,HARDWOOD,PLASTER,ASBESTOS,1975,8,3,1,1,AVERAGE,AVERAGE,FORCED H/A,OIL,,83,VG,R4,1H,280200,0,101100,5600,386900,315000,2006-05-08 00:00:00,3278/0004,315000,2004-12-02 00:00:00,03081/0981,310000,2004-12-02 00:00:00,3081/0981
     73,   ,      5,   ,       ,   ,,       ,   ,MAPLE,78 MAPLE ST,"KREMER, RICHARD &","CARROLL, JANE",78 MAPLE ST,,WEST LEBANON,NH,03784,1674/0668,0,1987-06-15 00:00:00,Q,"VIOLETTE, JEFFREY & KAREN",1010,R3,0.27,240500,0,96100,8900,345500,1696,1905,CONVENT`NL,756,C+,AVG. (+),GABLE,STD SEAM,SOFTWOOD,PLASTER,ASBESTOS,2020,8,3,2,0,AVERAGE,VERY GOOD,STEAM,OIL,,71,AG,R4,1H,240500,0,96000,8900,345400,0,1901-01-01 00:00:00,0/0,0,,,,,
